use,site_id,site_name,diocese,site_location,source,score,reason,distance_km,content_id,title,image_url,location,photographer,license,tags
"","ede390ef-348e-466b-a77e-0b0998c1ab03","5·18 기념성당(남동성당)","광주","광주광역시 동구 제봉로 67","tourinfo","6","조각(18)·500m 안","0.35","1621360","5·18 민주광장","https://tong.visitkorea.or.kr/cms/resource/35/3515235_image2_1.jpg","전남광주통합특별시 동구 문화전당로 38","TourAPI 관광정보(contentTypeId 12)","",""
"","ede390ef-348e-466b-a77e-0b0998c1ab03","5·18 기념성당(남동성당)","광주","광주광역시 동구 제봉로 67","tourinfo","4","조각(18)·2km 안","0.75","2755010","5·18민주화운동 기록관","http://tong.visitkorea.or.kr/cms/resource/32/3532032_image2_1.jpg","전남광주통합특별시 동구 금남로 221 (금남로3가)","TourAPI 관광정보(contentTypeId 14)","","A02060200"
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","6","조각(대학교)·500m 안","0.23","3025303","동덕여자대학교 공연예술센터","https://tong.visitkorea.or.kr/cms/resource/89/3025289_image2_1.jpg","서울특별시 종로구 동숭길 126 (동숭동)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","1.56","129822","성신여자대학교박물관","http://tong.visitkorea.or.kr/cms/resource/90/3393190_image2_1.jpg","서울특별시 성북구 보문로34다길 2 (돈암동)","TourAPI 관광정보(contentTypeId 14)","","A02060100"
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","0.71","129838","성균관대학교 인문사회과학캠퍼스박물관","http://tong.visitkorea.or.kr/cms/resource/09/3556509_image2_1.jpg","서울특별시 종로구 성균관로 25-2 (명륜3가)","TourAPI 관광정보(contentTypeId 14)","","A02060100"
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","0.88","130275","서울대학교병원 의학박물관","https://tong.visitkorea.or.kr/cms/resource/75/3501275_image2_1.jpg","서울특별시 종로구 대학로 101 (연건동)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","0.63","130934","서울대학교 치의학박물관","https://tong.visitkorea.or.kr/cms/resource/11/3496611_image2_1.jpg","서울특별시 종로구 대학로 101 (연건동)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교·교정)","5.71","2366967","숙명여자대학교 정영양자수박물관","https://tong.visitkorea.or.kr/cms/resource/75/3505375_image2_1.jpg","서울특별시 용산구 청파로47길 99 (청파동3가)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","1.02","3013177","홍익대학교 대학로 아트센터","https://tong.visitkorea.or.kr/cms/resource/20/3012920_image2_1.jpg","서울특별시 종로구 대학로 57 (연건동)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","1.92","3085032","고려대학교 서울캠퍼스화정체육관","https://tong.visitkorea.or.kr/cms/resource/39/3084439_image2_1.JPG","서울특별시 성북구 개운사2길 48 (안암동5가)","TourAPI 관광정보(contentTypeId 14)","",""
"","fbf56b63-8140-4577-ad92-ce6bd3d78c76","가톨릭 대학교 성신 교정","서울","서울시 종로구 창경궁로 296-12 (혜화동 90-1)","tourinfo","4","조각(대학교)·2km 안","1.56","3448679","성신여자대학교","http://tong.visitkorea.or.kr/cms/resource/10/3448610_image2_1.jpg","서울특별시 성북구 보문로34다길 2 (돈암동)","TourAPI 관광정보(contentTypeId 14)","","A02061400"
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","11","제목=이름·종교어·500m 안","0.49","3006131","가톨릭 목포 성지","https://tong.visitkorea.or.kr/cms/resource/49/4054849_image2_1.jpg","전남광주통합특별시 목포시 노송길 35 (산정동)","TourAPI 관광정보(contentTypeId 12)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·종교어","2.13","3006094","목포 경동성당","https://tong.visitkorea.or.kr/cms/resource/10/4098610_image2_1.jpg","전남광주통합특별시 목포시 해안로165번길 33","TourAPI 관광정보(contentTypeId 12)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.82","1057716","목포 종합수산시장","https://tong.visitkorea.or.kr/cms/resource/10/3088410_image2_1.jpg","전남광주통합특별시 목포시 해안로 265-4","TourAPI 관광정보(contentTypeId 38)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","0.50","1143723","목포 동부시장","https://tong.visitkorea.or.kr/cms/resource/55/3534255_image2_1.jpg","전남광주통합특별시 목포시 산정로 174","TourAPI 관광정보(contentTypeId 38)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.92","1177225","목포 자유시장","https://tong.visitkorea.or.kr/cms/resource/99/4057399_image2_1.jpg","전남광주통합특별시 목포시 자유로 122","TourAPI 관광정보(contentTypeId 38)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.08","1227095","목포 신중앙시장","http://tong.visitkorea.or.kr/cms/resource/47/3534247_image2_1.jpg","전남광주통합특별시 목포시 원산중앙로 51","TourAPI 관광정보(contentTypeId 38)","","A04010200"
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.76","127329","목포시사","https://tong.visitkorea.or.kr/cms/resource/43/4098943_image2_1.jpg","전남광주통합특별시 목포시 유달로 165","TourAPI 관광정보(contentTypeId 12)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.87","127331","목포오포대","https://tong.visitkorea.or.kr/cms/resource/55/3535155_image2_1.jpg","전남광주통합특별시 목포시 유달로 180","TourAPI 관광정보(contentTypeId 12)","",""
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.66","129713","목포문화원","http://tong.visitkorea.or.kr/cms/resource/91/3552891_image2_1.jpg","전남광주통합특별시 목포시 수강로12번길 41 (광동3가)","TourAPI 관광정보(contentTypeId 14)","","A02060700"
"","a9d7452a-a271-4634-bbed-42e977532c69","가톨릭 목포 성지","광주","전라남도 목포시 산정동 90-1","tourinfo","4","조각(목포)·2km 안","1.46","130753","목포시립도서관","http://tong.visitkorea.or.kr/cms/resource/68/3381468_image2_1.JPG","전남광주통합특별시 목포시 용당로160번길 32 (용당동)","TourAPI 관광정보(contentTypeId 14)","","A02060900"
"","4877a452-ffe2-4528-ab51-cb5ff3735d56","갈매못 순교성지","대전","충남 보령시 오천면 오천해안로 610","tourinfo","6","조각(갈매못)·종교어·2km 안","1.21","127634","순교성지 갈매못","https://tong.visitkorea.or.kr/cms/resource/26/3568026_image2_1.jpg","충청남도 보령시 오천면 오천해안로 610","TourAPI 관광정보(contentTypeId 12)","",""
"","750b4187-fb75-4e0d-bfcc-53bdacf032dd","갑곶 순교성지","인천","인천광역시 강화군 강화읍 해안동로1366번길 35","tourinfo","11","제목=이름·종교어·500m 안","0.09","2768133","갑곶순교성지","http://tong.visitkorea.or.kr/cms/resource/84/3533184_image2_1.jpg","인천광역시 강화군 강화읍 해안동로1366번길 35","TourAPI 관광정보(contentTypeId 12)","","A02010900"
"","750b4187-fb75-4e0d-bfcc-53bdacf032dd","갑곶 순교성지","인천","인천광역시 강화군 강화읍 해안동로1366번길 35","tourinfo","6","조각(갑곶)·500m 안","0.08","1254680","갑곶돈대","http://tong.visitkorea.or.kr/cms/resource/71/3364171_image2_1.jpg","인천광역시 강화군 강화읍 해안동로1366번길 18","TourAPI 관광정보(contentTypeId 12)","","A02010200"
"","750b4187-fb75-4e0d-bfcc-53bdacf032dd","갑곶 순교성지","인천","인천광역시 강화군 강화읍 해안동로1366번길 35","tourinfo","6","조각(갑곶)·500m 안","0.10","1619788","강화 갑곶리 탱자나무","https://tong.visitkorea.or.kr/cms/resource/77/3523577_image2_1.jpg","인천광역시 강화군 강화읍 갑곳리","TourAPI 관광정보(contentTypeId 12)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","9","제목=이름·500m 안","0.16","2605187","강릉 대도호부 관아","https://tong.visitkorea.or.kr/cms/resource/79/3378379_image2_1.JPG","강원특별자치도 강릉시 임영로131번길 6","TourAPI 관광정보(contentTypeId 12)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.14","125788","강릉 임영관 삼문","https://tong.visitkorea.or.kr/cms/resource/25/3393425_image2_1.JPG","강원특별자치도 강릉시 임영로131번길 6","TourAPI 관광정보(contentTypeId 12)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.12","132773","강릉 서부시장","https://tong.visitkorea.or.kr/cms/resource/52/3069552_image2_1.jpg","강원특별자치도 강릉시 임영로155번길 6 (용강동)","TourAPI 관광정보(contentTypeId 38)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.16","2541883","강릉 국가유산야행","https://tong.visitkorea.or.kr/cms/resource/77/3317777_image2_1.jpg","강원특별자치도 강릉시 임영로131번길 6","TourAPI 관광정보(contentTypeId 15)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.37","2628994","강릉 명주동 거리","https://tong.visitkorea.or.kr/cms/resource/50/3088150_image2_1.jpg","강원특별자치도 강릉시 명주동","TourAPI 관광정보(contentTypeId 12)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.40","2702581","강릉 오금집","http://tong.visitkorea.or.kr/cms/resource/31/3378331_image2_1.JPG","강원특별자치도 강릉시 강릉대로210번길 23-9 (임당동)","TourAPI 관광정보(contentTypeId 12)","","A02010400"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.46","2899189","ABC마트 MS 강릉금학점","https://tong.visitkorea.or.kr/cms/resource/78/4017978_image2_1.jpg","강원특별자치도 강릉시 금성로42번길 10 (금학동)","TourAPI 관광정보(contentTypeId 38)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.37","2903357","토니모리 강릉점","https://tong.visitkorea.or.kr/cms/resource/29/4042329_image2_1.JPG","강원특별자치도 강릉시 신대학길 17 (금학동)","TourAPI 관광정보(contentTypeId 38)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.50","2907693","헤지스 강릉점","https://tong.visitkorea.or.kr/cms/resource/47/4042147_image2_1.JPG","강원특별자치도 강릉시 금성로 49 (성남동)","TourAPI 관광정보(contentTypeId 38)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","tourinfo","6","조각(강릉)·500m 안","0.49","2908698","나이키 강릉점","https://tong.visitkorea.or.kr/cms/resource/56/4042156_image2_1.JPG","강원특별자치도 강릉시 금성로 53-1 (성남동)","TourAPI 관광정보(contentTypeId 38)","",""
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","B9frCu","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/27/2828227_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭, 파노라마"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","F16D2P","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/23/2828223_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","NOJVAf","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/10/2828210_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","VNxXuS","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/26/2828226_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","WN1UXa","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/11/2828211_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","dQKMdH","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/25/2828225_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","o0wI8V","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/12/2828212_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","oDlbW8","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/22/2828222_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","pAj47V","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/06/2828206_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","98e959e5-4ace-4752-87bd-2fd3276a474c","강릉 대도호부 관아","춘천","강원도 강릉시 용강동 58-1","photokorea","6","조각(강릉)·종교어·같은 시군(강릉)","","qxbexW","강릉 임당동 성당","https://tong.visitkorea.or.kr/cms/resource_photo/24/2828224_image2_1.jpg","강원도 강릉시 임당동","한국관광공사 김지호","Type1","강릉 임당동 성당, 강원도 강릉시, 종교, 천주교, 가톨릭"
"","5a3dd1fc-5e82-4423-b580-6372e69b41cd","거두리 성당","춘천","강원특별자치도 춘천시 동내면 동내로 220","tourinfo","4","조각(거두리)·2km 안","1.81","2702318","거두리낚시터","https://tong.visitkorea.or.kr/cms/resource/10/3382310_image2_1.JPG","강원특별자치도 춘천시 동내면 거두길 282-8","TourAPI 관광정보(contentTypeId 28)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.20","1622179","거제어촌민속전시관","https://tong.visitkorea.or.kr/cms/resource/52/3514952_image2_1.jpg","경상남도 거제시 일운면 지세포해안로 41","TourAPI 관광정보(contentTypeId 14)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.41","2001650","거제씨월드","https://tong.visitkorea.or.kr/cms/resource/97/3520897_image2_1.jpg","경상남도 거제시 일운면 지세포해안로 15","TourAPI 관광정보(contentTypeId 14)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.15","2578536","도야거제가족호텔","https://tong.visitkorea.or.kr/cms/resource/25/4054825_image2_1.jpg","경상남도 거제시 일운면 거제대로 2244","TourAPI 관광정보(contentTypeId 32)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.61","2578995","호텔리베라 거제","https://tong.visitkorea.or.kr/cms/resource/01/4054901_image2_1.jpg","경상남도 거제시 일운면 거제대로 2190","TourAPI 관광정보(contentTypeId 32)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.79","2756599","거제구조라수변공원","https://tong.visitkorea.or.kr/cms/resource/66/3519466_image2_1.jpg","경상남도 거제시 일운면 구조라로 15-3","TourAPI 관광정보(contentTypeId 12)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.31","2783983","거제조선해양문화관","https://tong.visitkorea.or.kr/cms/resource/32/3510632_image2_1.jpg","경상남도 거제시 일운면 지세포해안로 41","TourAPI 관광정보(contentTypeId 14)","",""
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.13","2784038","거제해양레포츠센터","http://tong.visitkorea.or.kr/cms/resource/48/2787148_image2_1.jpg","경상남도 거제시 일운면 지세포해안로 43","TourAPI 관광정보(contentTypeId 28)","","A03010200"
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.30","2858010","거제멸치쌈밥","http://tong.visitkorea.or.kr/cms/resource/80/2857980_image2_1.jpg","경상남도 거제시 지세포해안로 12","TourAPI 관광정보(contentTypeId 39)","","A05020100"
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.49","2893615","조개캉스거제","http://tong.visitkorea.or.kr/cms/resource/53/2893353_image2_1.jpg","경상남도 거제시 지세포해안로 154","TourAPI 관광정보(contentTypeId 39)","","A05020100"
"","cd046cd7-3a40-4b66-9148-8217fdf7f03b","거제 윤봉문 요셉 순교성지","마산","경남 거제시 일운면 지세포3길 69-22","tourinfo","4","조각(거제)·2km 안","1.01","2893865","그해 거제","http://tong.visitkorea.or.kr/cms/resource/57/2893857_image2_1.jpg","경상남도 거제시 일운면 지세포로 136","TourAPI 관광정보(contentTypeId 39)","","A05020900"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.20","2736691","영양숯불갈비 경주점","http://tong.visitkorea.or.kr/cms/resource/66/2736766_image2_1.jpg","경상북도 경주시 봉황로 79 (서부동)","TourAPI 관광정보(contentTypeId 39)","","A05020100"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.25","2756611","경주읍성","http://tong.visitkorea.or.kr/cms/resource/23/3542523_image2_1.jpg","경상북도 경주시 동문로 31","TourAPI 관광정보(contentTypeId 12)","","A02010200"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.44","2838756","경주다방","http://tong.visitkorea.or.kr/cms/resource/46/2838746_image2_1.jpg","경상북도 경주시 원효로 121-1 (황오동)","TourAPI 관광정보(contentTypeId 39)","","A05020900"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.41","2926913","아트박스 경주점","https://tong.visitkorea.or.kr/cms/resource/35/4019035_image2_1.jpg","경상북도 경주시 계림로 89 (노동동)","TourAPI 관광정보(contentTypeId 38)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.27","2927121","세컨페이스 경주중앙점","https://tong.visitkorea.or.kr/cms/resource/36/4019036_image2_1.jpg","경상북도 경주시 계림로 101 (노동동)","TourAPI 관광정보(contentTypeId 38)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.49","2992067","경주 금리단길","http://tong.visitkorea.or.kr/cms/resource/64/2992064_image2_1.jpg","경상북도 경주시 원효로 127","TourAPI 관광정보(contentTypeId 12)","","A02030600"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.44","3062300","2026 경주 황금카니발","https://tong.visitkorea.or.kr/cms/resource/99/4104299_image2_1.jpg","경상북도 경주시 원효로 112 (노동동)","TourAPI 관광정보(contentTypeId 15)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.19","3555814","코오롱스포츠 경주중앙로점","https://tong.visitkorea.or.kr/cms/resource/67/4021267_image2_1.jpeg","경상북도 경주시 화랑로 114 (동부동)","TourAPI 관광정보(contentTypeId 38)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.44","3555818","이니스프리 경주점","https://tong.visitkorea.or.kr/cms/resource/69/4021269_image2_1.jpeg","경상북도 경주시 원효로 108 (노동동)","TourAPI 관광정보(contentTypeId 38)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","tourinfo","6","조각(경주)·500m 안","0.45","3555821","폴더 경주점","https://tong.visitkorea.or.kr/cms/resource/80/4022780_image2_1.jpg","경상북도 경주시 원효로 112-1 (노동동)","TourAPI 관광정보(contentTypeId 38)","",""
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","photokorea","6","조각(경주)·종교어·같은 시군(경주)","","0BgKcZ","첨성대","https://tong.visitkorea.or.kr/cms/resource_photo/84/3501984_image2_1.jpg","경상북도 경주시 황남동","홍정표","Type1","첨성대, 경상북도 경주시, 유네스코 세계문화유산, 유네스코 세계유산, 국가유산, 문화유산, 국보 제31호, 경주역사유적지구, 월성지구, 천문관측기구, 봄, 유채꽃밭, 4월 추천여행지, 사진기자단, 프레임코리아3기"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","photokorea","6","조각(경주)·종교어·같은 시군(경주)","","0xWOLs","경주 월성(반월성)","https://tong.visitkorea.or.kr/cms/resource_photo/91/2989191_image2_1.jpg","경상북도 경주시 인왕동","한국관광공사 김지호","Type1","경주 월성, 경상북도 경주시, 반월성, 사적 제16호, 경주역사유적지구, 월성지구, 유네스코 세계문화유산, 유네스코 세계유산, 월성 해자, 산책로, 산책길, 걷기여행, 파노라마"
"","27c44eb0-4bea-451d-ad62-994eba78d04b","경주 관아와 옥 터","대구","경상북도 경주시 동부동 일대 (옛 경주읍성 옥터)","photokorea","6","조각(경주)·종교어·같은 시군(경주)","","25COsY","첨성대","https://tong.visitkorea.or.kr/cms/resource_photo/19/2989219_image2_1.jpg","경상북도 경주시 인왕동","한국관광공사 김지호","Type1","첨성대, 경상북도 경주시, 국보 제31호, 경주역사유적지구, 월성지구, 유네스코 세계문화유산, 유네스코 세계유산, 천문관측기구, 드론촬영, 드론사진, 항공촬영"
